"issue","status","resource_id","organization_name","title_es","title_en","group_size","signals","slug","phone","website_url","source_url","recommended_action","review_notes"
"shared_title_review","published","7b3c4f39-f752-49eb-b8c7-5fc858a65e3c","Williamson County Children's Advocacy Center","Programas educativos y apoyo al aprendizaje","Education and learning support programs","9","","williamson-county-children-s-advocacy-center-education-and-learning-support-programs","512-943-3701","https://wilcocac.org/","https://wilcocac.org/","Classify as legitimate repetition, mismatch, ambiguity, or true duplicate.",""
"shared_title_review","published","6aaf57ab-6fc3-4e9d-83d8-917a1d53cab3","Wonders & Worries","Apoyo comunitario para personas y familias","Community support for individuals and families","18","","wonders-and-worries-community-support-for-individuals-and-families","512-329-3607","https://wondersandworries.org/","https://wondersandworries.org/","Classify as legitimate repetition, mismatch, ambiguity, or true duplicate.",""
"shared_title_review","published","11faa1df-af1b-4123-a1d5-bbe2e14dd076","YWCA Greater Austin","Programas de desarrollo y recreación juvenil","Youth development and recreation programs","25","","ywca-greater-austin-youth-development-and-recreation-programs","","http://www.ywcaaustin.org/","http://www.ywcaaustin.org/","Classify as legitimate repetition, mismatch, ambiguity, or true duplicate.",""
"shared_title_review","published","a56bf4d3-8986-4009-b2d6-9c6273582a8d","Zilker Botanical Garden","Programas de desarrollo y recreación juvenil","Youth development and recreation programs","25","","zilker-botanical-garden-youth-development-and-recreation-programs","512-477-8672","https://zilkergarden.org/hours-admissions/","https://zilkergarden.org/hours-admissions/","Classify as legitimate repetition, mismatch, ambiguity, or true duplicate.",""
"title_contains_organization","published","5e7c1ec1-b2e5-4807-9b3c-248719aefd2b","Bastrop County","Oficina de Servicios para Veteranos del Condado de Bastrop","Bastrop County Veterans Service Office","1","organization","oficina-de-servicios-para-veteranos-del-condado-de-bastrop-bastrop-county","512-581-4006","https://www.bastropcounty.gov/page/co.veteran_services","https://puenteatx.org","Remove redundant organization wording while preserving the service identity.",""
"title_contains_organization","published","b4ec4cc4-7148-4215-9e96-bf243cb77dd1","Catholic Charities of Central Texas","Caridades Católicas de Central Texas – Servicios para Veteranos St. Michael's","Catholic Charities of Central Texas – St. Michael's Veteran Services","1","organization","caridades-catolicas-de-central-texas-servicios-para-veteranos-st-michael-s-catholic-charities-of-central-texas","254-978-6753","https://ccctx.org/st-michaels-veteran-services/","https://puenteatx.org","Remove redundant organization wording while preserving the service identity.",""
"title_contains_organization","published","d4ed0a29-53f4-4a2d-b599-a0658288b06e","Community Medical Services","Community Medical Services – Cedar Park","Community Medical Services – Cedar Park","1","organization","community-medical-services-cedar-park","512-986-7743","https://communitymedicalservices.org/locations/addiction-treatment-cedar-park-texas/","https://communitymedicalservices.org/locations/addiction-treatment-cedar-park-texas/","Remove redundant organization wording while preserving the service identity.",""
"title_contains_organization","published","1f9d9076-ebd8-444e-9c6e-5a3964b6e7e1","Hays County","Servicios para Veteranos del Condado de Hays","Hays County Veterans Services","1","organization","servicios-para-veteranos-del-condado-de-hays-hays-county","512-392-8387","https://www.hayscountytx.gov/veterans-services","https://puenteatx.org","Remove redundant organization wording while preserving the service identity.",""
"title_contains_organization","published","5161245e-540b-4198-bbfb-51c2763f0ed3","Heroes Night Out","Heroes Night Out / Centro de Recursos Heroes","Heroes Night Out / Heroes Resource Center","1","organization","heroes-night-out-centro-de-recursos-heroes-heroes-night-out","512-986-7660","https://www.heroesresourcecenter.org/","https://www.heroesresourcecenter.org/","Remove redundant organization wording while preserving the service identity.",""
"title_contains_organization","published","b3e2deec-ec82-4a93-8c2b-fa160cc216ff","Lone Star Circle of Care","Lone Star Circle of Care – Salud Conductual de Round Rock","Lone Star Circle of Care – Round Rock Behavioral Health","1","organization","lone-star-circle-of-care-round-rock-behavioral-health","877-800-5722","https://lonestarcares.org/","https://lonestarcares.org/","Remove redundant organization wording while preserving the service identity.",""
"title_contains_organization","published","efc5c4c7-6673-4c20-923a-6105141637a0","Lone Star Circle of Care","Lone Star Circle of Care – Salud Conductual de Georgetown","Lone Star Circle of Care – Georgetown Behavioral Health","1","organization","lone-star-circle-of-care-georgetown-behavioral-health","877-800-5722","https://lonestarcares.org/","https://lonestarcares.org/","Remove redundant organization wording while preserving the service identity.",""
"title_contains_organization","published","baf26283-8c39-4a4b-99dc-41126636b87d","Opportunities for Williamson & Burnet Counties","Opportunities for Williamson & Burnet Counties (OWBC)","Opportunities for Williamson & Burnet Counties (OWBC)","1","organization","opportunities-williamson-burnet-counties","512-763-1400","https://owbc-tx.org/","https://owbc-tx.org/","Remove redundant organization wording while preserving the service identity.",""
"title_contains_organization","published","381ceae3-e148-49af-84be-d9a66b5fc351","Senior Access","Senior Access / Drive a Senior","Senior Access / Drive a Senior","1","organization","senior-access-drive-a-senior","512-310-1060","https://senioraccesstx.org/","https://senioraccesstx.org/","Remove redundant organization wording while preserving the service identity.",""
"title_contains_organization","published","b2d9fdb2-61f0-4eac-b3c6-9b0631cbb96d","STARRY","STARRY – Williamson County","STARRY – Williamson County","1","organization","starry-williamson-county","512-388-8290","https://www.starry.org/wilco/","https://www.starry.org/wilco/","Remove redundant organization wording while preserving the service identity.",""
"title_contains_organization","published","701f1343-57dc-4616-9bf6-c6582bd42593","Texas Legal Services Center","Texas Legal Services Center – Williamson County","Texas Legal Services Center – Williamson County","1","organization","texas-legal-services-center-williamson-county","512-477-6000","https://www.tlsc.org/","https://www.tlsc.org/","Remove redundant organization wording while preserving the service identity.",""
"title_contains_organization","published","36baf425-4bb9-47ad-bc13-101fdfd4fb78","The Georgetown Project","The Georgetown Project – NEST Empowerment Center","The Georgetown Project – NEST Empowerment Center","1","organization","georgetown-project-nest-empowerment-center","512-943-8056","https://www.georgetownproject.org/nest-empowerment-center/","https://www.georgetownproject.org/nest-empowerment-center/","Remove redundant organization wording while preserving the service identity.",""
"title_contains_organization","published","717c0149-204c-4a6e-8300-b1a1213eabe0","Travis County","Servicios para Veteranos del Condado de Travis","Travis County Veterans Services","1","organization","servicios-para-veteranos-del-condado-de-travis-travis-county","512-854-9340","https://www.traviscountytx.gov/veterans-services","https://www.traviscountytx.gov/veterans-services","Remove redundant organization wording while preserving the service identity.",""
"title_contains_organization","published","c81ada7a-35f9-4f2c-8282-303c82c3b30c","Williamson County","Tribunal de Recuperación Familiar de Williamson County","Williamson County Family Recovery Court","1","organization","williamson-county-family-recovery-court","","https://www.wilcotx.gov/502/Family-Recovery-Court","https://www.wilcotx.gov/502/Family-Recovery-Court","Remove redundant organization wording while preserving the service identity.",""
"title_contains_organization","published","800cef72-58f3-4bd0-bb1a-294961db7486","Williamson County","Servicios para Veteranos del Condado de Williamson","Williamson County Veteran Services","1","organization","servicios-para-veteranos-del-condado-de-williamson-williamson-county","512-943-1900","https://www.wilcotx.gov/785/Veteran-Services","https://puenteatx.org","Remove redundant organization wording while preserving the service identity.",""
"title_contains_organization","published","96e32345-c31a-4260-a816-efb412582e88","Williamson County Juvenile Services","Williamson County Juvenile Services – Salud Mental y Apoyo Familiar","Williamson County Juvenile Services – Mental Health / Family Support","1","organization","williamson-county-juvenile-services-mental-health-family-support","512-943-3200","https://www.wilcotx.gov/juvenile","https://www.wilcotx.gov/juvenile","Remove redundant organization wording while preserving the service identity.",""
"title_duplicates_organization","published","c2e8d27a-38f3-4a7e-a82c-33cdf7e11f97","Accessible Housing Austin! (AHA!)","Accessible Housing Austin! (AHA!)","Accessible Housing Austin! (AHA!)","1","organization","accessible-housing-austin-aha-accessible-housing-austin-aha","512-640-7781","https://ahaustin.org/aha-accessible-housing-austin","https://ahaustin.org/aha-accessible-housing-austin","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","0a97f4ee-26c3-4a07-a118-c3cf024c20d5","All Saints Episcopal Church Rent and Utility Assistance","All Saints Episcopal Church","All Saints Episcopal Church Rent and Utility Assistance","1","organization","all-saints-episcopal-church-rent-and-utility-assistance-all-saints-episcopal-church-rent-and-utility-assistanc","512-637-2826","https://www.allsaints-austin.org/serve/loaves-and-fishes","https://www.allsaints-austin.org/serve/loaves-and-fishes","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","d8a0d9f5-ca03-4a94-bf7a-a0d4f5d37669","Angel House/ Austin Baptist Chapel","Angel House/ Austin Baptist Chapel","Angel House/ Austin Baptist Chapel","1","organization","angel-house-austin-baptist-chapel-angel-house-austin-baptist-chapel","512-643-2327","http://www.austinbaptistchapel.com/","http://www.austinbaptistchapel.com/","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","bf5c41af-a94a-4b0f-be55-3a8c0bded946","Ashwell Sexual Health and Wellness Clinic","Ashwell Sexual Health & Wellness","Ashwell Sexual Health and Wellness Clinic","1","organization","ashwell-sexual-health-and-wellness-clinic-ashwell-sexual-health-and-wellness-clinic","512-900-3116","https://ashwellatx.org/services","https://ashwellatx.org/services","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","b082a770-59a2-46cf-aa1c-03293fe26012","ATX Free Fridge Project","ATX Free Fridge Project","ATX Free Fridge Project","1","organization","atx-free-fridge-project-atx-free-fridge-project","","https://www.atxfreefridge.com/","https://www.atxfreefridge.com/","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","5c580c96-5e59-465f-9223-c223a9a1e1b1","Austin Habitat for Humanity Homeownership Program","Austin Habitat for Humanity Homeownership Program","Austin Habitat for Humanity Homeownership Program","1","organization","austin-habitat-for-humanity-homeownership-program-austin-habitat-for-humanity-homeownership-program","512-472-8788","https://austinhabitat.org/programs/apply","https://austinhabitat.org/programs/apply","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","cfba8357-d505-4dfe-acdd-0f97af507dfb","Austin Tenants Council (Now a project of Texas RioGrande Legal Aid)","Austin Tenants Council","Austin Tenants Council (Now a project of Texas RioGrande Legal Aid)","1","organization","austin-tenants-council-now-a-project-of-texas-riogrande-legal-aid-austin-tenants-council-now-a-project-of-texa","512-474-1961","https://www.housing-rights.org/tenant-concerns","https://www.housing-rights.org/tenant-concerns","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","a40fba36-1d16-4abf-b8f8-0ff41173d148","Baptist Children’s Home","Baptist Children’s Home","Baptist Children’s Home","1","organization","baptist-children-s-home-baptist-children-s-home","512-246-4248","https://www.tbch.org/Site/Service/Family-Care-Program","https://www.tbch.org/Site/Service/Family-Care-Program","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","972f44f8-ae7a-43db-8433-a87ce7293d51","BASTA (Building and Strengthening Tenant Action)","BASTA (Buscando Acción y Solidaridad que Transforme el Arrendamiento)","BASTA (Building and Strengthening Tenant Action)","1","organization","basta-building-and-strengthening-tenant-action-basta-building-and-strengthening-tenant-action","","https://bastaaustin.org/","https://bastaaustin.org/","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","9fb125d7-eee4-41ed-bb48-adfcf413ff6b","Caritas of Austin","Caritas of Austin","Caritas of Austin","1","organization","caritas-of-austin-caritas-of-austin","","https://caritasofaustin.org/","https://caritasofaustin.org/","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","c567ffe0-7dc7-401d-9070-e41641d6e452","Central Texas Food Bank and SNAP Assistance","Central Texas Food Bank and SNAP Assistance","Central Texas Food Bank and SNAP Assistance","1","organization","central-texas-food-bank-and-snap-assistance-central-texas-food-bank-and-snap-assistance","512-282-2111","https://www.centraltexasfoodbank.org/food-assistance/get-food-now","https://www.centraltexasfoodbank.org/food-assistance/get-food-now","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","289575a2-533f-40c9-80ba-2493c04e34b5","Central Texas Lawyer Referral Service","Referencia de Abogados en Austin, TX (Lawyer Referral of Central TX)","Central Texas Lawyer Referral Service","1","organization","central-texas-lawyer-referral-service-central-texas-lawyer-referral-service","512-472-8303","https://austinlrs.com/","https://austinlrs.com/","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","30a2ed4d-a999-4c72-bf55-373715e765cb","Clarksville Community Development Corporation","Clarksville Community Development Corporation","Clarksville Community Development Corporation","1","organization","clarksville-community-development-corporation-clarksville-community-development-corporation","512-417-7984","https://www.clarksvillecdc.org/affordable-housing","https://www.clarksvillecdc.org/affordable-housing","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","e80c7223-8a58-48b3-a796-556333001f2d","David Chapel Missionary Baptist Church","David Chapel Missionary Baptist Church","David Chapel Missionary Baptist Church","1","organization","david-chapel-missionary-baptist-church-david-chapel-missionary-baptist-church","512-472-9748","https://davidchapel.org/financial-hardship-donations","https://davidchapel.org/financial-hardship-donations","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","1617f63a-5e6d-4d72-ae3c-24cef6ca65f4","Drive a Senior Network","Drive a Senior Network","Drive a Senior Network","1","organization","drive-a-senior-network-drive-a-senior-network","512-456-8262","https://driveasenior.org/","https://driveasenior.org/","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","54f421f8-ef5c-464e-b432-0d7070caff95","ECHO Coordinated Assessment","Evaluación coordinada de ECHO","ECHO Coordinated Assessment","1","organization","echo-coordinated-assessment-echo-coordinated-assessment","","https://www.austinecho.org/wp-content/uploads/2021/12/CA-Info-Flyer-Updated-Dec-2024.pdf","https://www.austinecho.org/wp-content/uploads/2021/12/CA-Info-Flyer-Updated-Dec-2024.pdf","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","90b3d0f4-6385-4e67-aff8-28777cba01dc","Eviction Solidarity Network (http://evictionisnotacure.com/)","Red de Solidaridad Contra el Desalojo","Eviction Solidarity Network (http://evictionisnotacure.com/)","1","organization","eviction-solidarity-network-http-evictionisnotacure-com-eviction-solidarity-network-http-evictionisnotacure-co","","http://evictionisnotacure.com/","http://evictionisnotacure.com/","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","1a14a367-0b90-4bf9-a205-a4937b57db90","Georgetown Housing Authority","Georgetown Housing Authority","Georgetown Housing Authority","1","organization","georgetown-housing-authority","512-863-5565","","https://puenteatx.org","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","9da35367-d065-47e8-83f2-862a7e66e89f","Growing Heart","Growing Heart","Growing Heart","1","organization","growing-heart-liberty-hill","737-318-9712","","https://puenteatx.org","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","a13989cb-a3d6-42da-bf51-264ecc328b84","Guadalupe Neighborhood Development Corporation","Guadalupe Neighborhood Development Corporation","Guadalupe Neighborhood Development Corporation","1","organization","guadalupe-neighborhood-development-corporation-guadalupe-neighborhood-development-corporation","512-479-6275","https://www.guadalupendc.org/apply-for-housing","https://www.guadalupendc.org/apply-for-housing","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","01bd9281-55d8-4e86-93f8-9723e134aeca","HealthWell Foundation","HealthWell Foundation","HealthWell Foundation","1","organization","healthwell-foundation-healthwell-foundation","800-675-8416","https://www.healthwellfoundation.org/patients","https://www.healthwellfoundation.org/patients","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","af22c751-b355-4999-923d-cc77bc27bc8f","Housing Authority for the City of Austin (HACA)","Housing Authority for the City of Austin (HACA)","Housing Authority for the City of Austin (HACA)","1","organization","housing-authority-for-the-city-of-austin-haca-housing-authority-for-the-city-of-austin-haca","512-477-4488","https://www.hacanet.org/residents/welcome","https://www.hacanet.org/residents/welcome","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","8aa8a027-bd36-44a7-ae4b-2d1338547725","Housing Authority of Travis County (HATC)","Housing Authority for Travis County (HATC)","Housing Authority of Travis County (HATC)","1","organization","housing-authority-of-travis-county-hatc-housing-authority-of-travis-county-hatc","512-480-8245","https://hatctx.com/","https://hatctx.com/","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","4fcd375f-c87d-4f8d-98a5-b6e7d9486ed5","Hutto Resource Center","Hutto Resource Center","Hutto Resource Center","1","organization","hutto-resource-center","512-688-0162","https://huttoresourcecenter.org/","https://huttoresourcecenter.org/","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","986bbf8f-0c0a-4b57-a0d1-ab8d9fb7fe9f","Kind Dental Care","Kind Dental Care","Kind Dental Care","1","organization","kind-dental-care-kind-dental-care","512-640-7778","https://www.kinddentalcare.com/financial-options.html","https://www.kinddentalcare.com/financial-options.html","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","f4540f06-84ce-419b-89a5-050cde1f0a0b","Lifeworks (youth only)","Lifeworks (solamente para jóvenes)","Lifeworks (youth only)","1","organization","lifeworks-youth-only-lifeworks-youth-only","512-735-2400","https://www.lifeworksaustin.org/","https://www.lifeworksaustin.org/","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","6aaaceb5-440b-463b-b09b-81c9752bc509","Literacy Council of Williamson County","Literacy Council of Williamson County","Literacy Council of Williamson County","1","organization","literacy-council-williamson-county","","https://literacycouncilofwilliamsoncountytx.wordpress.com/","https://literacycouncilofwilliamsoncountytx.wordpress.com/","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","1f38b864-ea55-418e-89e3-91cec44a92d6","Meals for Vets","Comidas para Veteranos","Meals for Vets","1","organization","meals-for-vets-comidas-para-veteranos-meals-for-vets","830-992-3375","https://mealsforvets.org/","https://puenteatx.org","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","babaf4b3-a506-4cef-8dbc-bccc0e05d71e","Meals on Wheels Central Texas","Meals on Wheels Central Texas","Meals on Wheels Central Texas","1","organization","meals-on-wheels-central-texas-meals-on-wheels-central-texas","512-476-6325","https://www.mealsonwheelscentraltexas.org/","https://www.mealsonwheelscentraltexas.org/","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","c95962a4-2670-4382-809b-433c69bd0c27","Mueller Affordable Homes","Casas Asquesibles de Mueller","Mueller Affordable Homes","1","organization","mueller-affordable-homes-mueller-affordable-homes","512-703-9202","https://muelleraustin.com/affordable-homes","https://muelleraustin.com/affordable-homes","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","bb79ba13-9206-42de-8815-bdabc9089bb3","Neighbor to Neighbor","Neighbor to Neighbor Program","Neighbor to Neighbor","1","organization","neighbor-to-neighbor-neighbor-to-neighbor","512-943-7978","http://welcometableaustin.org/neighbor","http://welcometableaustin.org/neighbor","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","ef198568-885e-40d2-816b-520a9e26b137","New Eyes","New Eyes","New Eyes","1","organization","new-eyes-new-eyes","","https://new-eyes.org/application","https://new-eyes.org/application","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","61f9b09f-3d53-42b5-9852-24eaa0007d4b","Oakvine Recovery Center","Oakvine Recovery Center","Oakvine Recovery Center","1","organization","oakvine-recovery-center","512-745-9446","https://oakvine.com/","https://oakvine.com/","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","5f5f2227-d772-4fbb-82fd-e81b283f3750","Operation Liberty Hill","Operation Liberty Hill","Operation Liberty Hill","1","organization","operation-liberty-hill","512-778-4175","https://www.operationlh.org/","https://www.operationlh.org/","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","f238120b-962a-4a16-9b5d-cd985c720925","Round Rock Housing Authority","Round Rock Housing Authority","Round Rock Housing Authority","1","organization","round-rock-housing-authority","512-255-3702","","https://puenteatx.org","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","aba8c2dc-e950-4c8f-88cb-fac97c7d2768","Society of St. Vincent de Paul","Society of St. Vincent de Paul","Society of St. Vincent de Paul","1","organization","society-of-st-vincent-de-paul-society-of-st-vincent-de-paul","","https://austinsvdp.info/","https://austinsvdp.info/","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","c65384a6-0859-4ba8-8c8b-aba0aff5fc07","St. Austin Catholic Parish, Newman Hall Rent and utility assistance","St. Austin Catholic Parish, Newman Hall, Ayuda para el alquiler y los servicios públicos.","St. Austin Catholic Parish, Newman Hall Rent and utility assistance","1","organization","st-austin-catholic-parish-newman-hall-rent-and-utility-assistance-st-austin-catholic-parish-newman-hall-rent-a","512-477-1589","https://www.staustin.org/get-help#Outreach%20for%20Austin","https://www.staustin.org/get-help#Outreach%20for%20Austin","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","c3fa79c2-8092-4bd6-9e5b-dff2f71ca79c","St. George’s Senior Housing","St. George’s Court Apartments","St. George’s Senior Housing","1","organization","st-george-s-senior-housing-st-george-s-senior-housing","512-459-8285","https://www.stgeorgescourt.org/","https://www.stgeorgescourt.org/","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","d77a2e01-6c7d-41bd-aaca-886b552cc7ec","St. Louise House","St. Louise House","St. Louise House","1","organization","st-louise-house-st-louise-house","512-333-1659","http://saintlouisehouse.org/services/#housing-services","http://saintlouisehouse.org/services/#housing-services","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","2c99f837-d066-4da3-888b-3103fae05249","Sunrise Homeless Navigation Center","Sunrise Homeless Navigation Center","Sunrise Homeless Navigation Center","1","organization","sunrise-homeless-navigation-center-sunrise-homeless-navigation-center","512-522-1097","https://sunrisenavigationcenter.org/get-help","https://sunrisenavigationcenter.org/get-help","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","ce5651d2-ee8b-4a6c-9611-9481118421d0","Taylor Housing Authority","Taylor Housing Authority","Taylor Housing Authority","1","organization","taylor-housing-authority","512-352-3231","","https://puenteatx.org","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","45d1f506-6093-411c-93f6-3e766cd8c226","Texas Legal Services Center","Texas Legal Services Center","Texas Legal Services Center","1","organization","texas-legal-services-center-texas-legal-services-center","","https://www.tlsc.org/","https://www.tlsc.org/","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","5f2c362a-438a-4f1a-9a7e-f5d76a092c3b","The Goodwill Career and Technical Academy","Goodwill Career and Technical Academy","The Goodwill Career and Technical Academy","1","organization","the-goodwill-career-and-technical-academy-the-goodwill-career-and-technical-academy","512-637-7131","https://www.goodwillcentraltexas.org/programs-and-services/find-a-job/how-to-enroll/","https://www.goodwillcentraltexas.org/programs-and-services/find-a-job/how-to-enroll/","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","ab4f146b-6be9-4bde-93ea-072903bfeb76","Travis County Utility Assistance","Travis County Community Centers","Travis County Utility Assistance","1","organization","travis-county-utility-assistance-travis-county-utility-assistance","","https://www.traviscountytx.gov/health-human-services/community-centers","https://www.traviscountytx.gov/health-human-services/community-centers","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","e0d9758c-a1a5-40d4-8cef-a4fe70121dec","Trinity Center","Trinity Center","Trinity Center","1","organization","trinity-center-trinity-center","512-610-3520","https://www.trinitycenteraustin.org/programs","https://www.trinitycenteraustin.org/programs","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","cb14b8fd-d05f-4d23-bfdb-30ebbe0abaa6","UPLift @ University Presbyterian Church","UPLift @ University Presbyterian Church","UPLift @ University Presbyterian Church","1","organization","uplift-university-presbyterian-church-uplift-university-presbyterian-church","512-476-5321 ext. 114","https://upcaustin.org/directions-and-parking","https://upcaustin.org/directions-and-parking","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","636abf06-f27e-465f-a084-db2dec7f7fc5","Waterloo Counseling","Waterloo Counseling","Waterloo Counseling","1","organization","waterloo-counseling-waterloo-counseling","","https://www.waterloocounseling.org/services","https://www.waterloocounseling.org/services","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","c8dbfac7-9f96-46ce-9968-5f58ebec7f72","Workforce Solutions Rural Capital Area","Workforce Solutions Rural Capital Area","Workforce Solutions Rural Capital Area","1","organization","workforce-solutions-rural-capital-area-williamson","","https://workforcesolutionsrca.com/","https://workforcesolutionsrca.com/","Replace with a specific, self-contained service title.",""
"title_duplicates_organization","published","e6f92c60-4b28-411d-9ec3-2a7d6beb32fd","Yellow House Foundation","Yellow House Foundation","Yellow House Foundation","1","organization","yellow-house-foundation","737-287-4035","https://www.yhfoundation.org/","https://www.yhfoundation.org/","Replace with a specific, self-contained service title.",""
