organization_name,title_es,title_en,summary_es,summary_en,description_es,description_en,slug,primary_category,additional_categories,keywords_es,keywords_en,languages,service_methods,cost_type,eligibility_es,eligibility_en,required_documents_es,required_documents_en,application_steps_es,application_steps_en,hours_es,hours_en,accessibility_notes_es,accessibility_notes_en,service_area_es,service_area_en,phone,sms_phone,whatsapp_phone,email,website_url,address_line_1,address_line_2,city,state,postal_code,county,latitude,longitude,source_url,is_featured,is_emergency,last_verified_at,verification_notes
"Capital Area Rural Transportation System (CARTS)","Autobús Rural CARTS (Country Bus) — Condado de Bastrop","CARTS Country Bus — Bastrop County","Servicio de autobús rural con reservación que conecta Bastrop, Smithville y Elgin.","Reservation-based rural bus service connecting Bastrop, Smithville, and Elgin.","Tarifa local $2.00 general/$1.00 reducida; tramo intracondado hasta $4.00/$2.00 según destino. Adultos mayores de 60+ viajan gratis según las preguntas frecuentes oficiales de CARTS.","Local fare $2.00 general/$1.00 reduced; intra-county fare up to $4.00/$2.00 depending on destination. Riders 60+ ride free per CARTS' official FAQ.","","transporte","","","","en","phone","free","","","","","","","Reservaciones L–V 8am–4pm con 24 horas de anticipación; servicio local Bastrop L–V 8am–4:30pm, Smithville L–J 10am–3pm, Elgin L/Ma/Ju 10am–4pm","","","","Condado de Bastrop","Bastrop County","512-478-7433","","","","https://ridecarts.com","Estación Bastrop: 310 Hospital Dr","","Bastrop","TX","78602","Bastrop","","","https://ridecarts.com","false","false","","ridecarts.com bloquea el acceso automatizado a varias subpáginas — confirmar tarifas vigentes llamando directamente. Origen: Recursos_Bastrop.csv, fila 30."
"Capital Area Rural Transportation System (CARTS)","CARTS Now Bastrop (servicio a demanda)","CARTS Now Bastrop (on-demand service)","Transporte a demanda, puerta a puerta, dentro de una zona designada de la ciudad de Bastrop.","On-demand, curb-to-curb ride service within a designated zone in the City of Bastrop.","Servicio tipo ""rideshare"" comunitario dentro de una zona designada; según cobertura de noticias, cobra tarifa desde $2 por viaje (tarifa actual no confirmada de forma independiente).","Community rideshare-style service within a designated zone; per news coverage, fares start around $2 per ride (current fare not independently confirmed).","","transporte","","","","en","online","unknown","","","","","","","","","","","Condado de Bastrop","Bastrop County","512-478-7433","","","","https://ridecarts.com/route/carts-now/","","","","","","","","","https://ridecarts.com/route/carts-now/","false","false","","Tarifa exacta vigente no confirmada en fuente primaria accesible — confirmar llamando al (512) 478-7433. Origen: Recursos_Bastrop.csv, fila 31."
"Capital Area Rural Transportation System (CARTS)","CARTS Now Elgin (servicio a demanda)","CARTS Now Elgin (on-demand service)","Transporte a demanda dentro de una zona designada de la ciudad de Elgin.","On-demand ride service within a designated zone in the City of Elgin.","Servicio confirmado por la página de rutas de CARTS y un evento de inauguración publicado por CARTS/Cámara de Comercio de Elgin; tarifa y horario exactos no confirmados de forma independiente.","Service confirmed via CARTS' route page and a ribbon-cutting event posted by CARTS/Elgin Chamber of Commerce; exact fare and hours not independently confirmed.","","transporte","","","","en","online","unknown","","","","","","","","","","","Condado de Bastrop","Bastrop County","512-478-7433","","","","https://ridecarts.com/route/carts-now-elgin/","","","","","","","","","https://ridecarts.com/route/carts-now-elgin/","false","false","","Confirmar con CARTS que la zona de servicio cubre la parte de Elgin en Bastrop. Origen: Recursos_Bastrop.csv, fila 32."
"CARTS, en contrato con la Ciudad de Smithville","Servicio Local de la Ciudad de Smithville (CARTS)","City of Smithville Local Service (CARTS)","Ruta municipal de autobús operada por CARTS dentro de Smithville.","Municipal bus route operated by CARTS within Smithville.","Ruta local de autobús que conecta puntos dentro de Smithville (tiendas, clínicas, oficinas de gobierno); tarifa $2.00 general/$1.00 reducida. Ni Bastrop ni Smithville operan tránsito municipal propio — ambas contratan a CARTS.","Local fixed route connecting points within Smithville (stores, clinics, government offices); fare $2.00 general/$1.00 reduced. Neither Bastrop nor Smithville operate their own municipal transit — both contract with CARTS.","","transporte","","","","en","phone","unknown","","","","","","","L–J 10am–3pm (sujeto a cambios)","","","","Condado de Bastrop","Bastrop County","512-478-7433","","","","https://ridecarts.com/route/city-of-smithville-local-service/","","","","","","","","","https://ridecarts.com/route/city-of-smithville-local-service/","false","false","","Horario sujeto a cambios estacionales — confirmar antes de referir. Origen: Recursos_Bastrop.csv, fila 33."
"CARTS, en coordinación con Capital Metro","CARTS Metro Connector / Ruta 990 Manor–Elgin Express","CARTS Metro Connector / Route 990 Manor/Elgin Express","Autobús de cercanías de ruta fija que conecta Elgin y Manor con el centro de Austin.","Fixed-route commuter bus connecting Elgin and Manor to downtown Austin.","Permite a residentes de Elgin viajar a Austin para trabajo o citas sin reservar con anticipación. Tarifa de rutas tipo Interurban Coach de CARTS inicia en $4.00 por viaje sencillo.","Allows Elgin residents to travel to Austin for work or appointments without advance reservation. CARTS Interurban Coach-type route fares start at $4.00 one-way.","","transporte","","","","en","in_person","unknown","","","","","","","Ruta fija con horario publicado (horario exacto no confirmado)","","","","Condado de Bastrop","Bastrop County","512-478-7433","","","","https://ridecarts.com/service/metro-connector/","","","","","","","","","https://ridecarts.com/service/metro-connector/","false","false","","Ruta co-anunciada por CARTS y Capital Metro; confirmar horario y tarifa exacta directamente con CARTS. Origen: Recursos_Bastrop.csv, fila 34."
"Texas HHSC / Texas Medicaid & Healthcare Partnership (TMHP)","Programa de Transporte Médico (MTP) de Medicaid de Texas","Texas Medicaid Medical Transportation Program (MTP)","Transporte médico no urgente gratuito para beneficiarios de Medicaid sin otro medio de transporte a citas médicas.","Free non-emergency medical transportation for Medicaid beneficiaries with no other means of transportation to medical appointments.","Sin costo para el beneficiario elegible. Se debe llamar con identificación de Medicaid, información de la cita y del proveedor médico; los viajes pueden programarse hasta 30 días de anticipación.","No cost to the eligible client. Call with Medicaid ID, appointment, and provider information; trips can be booked up to 30 days in advance.","","transporte","","","","en","phone","free","","","","","","","Programar con 2 días hábiles de anticipación para citas dentro del condado, 5 días fuera del condado; excepciones urgentes con menos de 48 horas","","","","Todos los condados de Texas","All Texas counties","877-633-8747","","","","https://tmhp.com/programs/mtp","","","","","","","","","https://tmhp.com/programs/mtp","false","false","","El corredor/proveedor de transporte específico designado para la región de Bastrop no se pudo confirmar — verificar directamente con TMHP/su plan de Medicaid. Origen: Recursos_Bastrop.csv, fila 35."
"Drive a Senior (antes ""Chariot"")","Drive a Senior — Transporte para Adultos Mayores del Centro de Texas","Drive a Senior — Central Texas Senior Transportation","Programa de conductores voluntarios con transporte gratuito puerta a puerta para adultos mayores en Bastrop (incluye Elgin).","Volunteer-driver program offering free door-to-door transportation for seniors in Bastrop County (including Elgin).","Programa gratuito de conductores voluntarios para adultos mayores a citas médicas y mandados; incluye paseos comunitarios grupales semanales. Para inscribirse, completar solicitud en línea o llamar a la oficina regional.","Free volunteer-driver program for seniors to medical appointments and errands; includes weekly group community rides. To enroll, complete an online application or call the relevant regional office.","","transporte","","","","en","phone","free","","","","","","","Lun–Jue 9am–4pm; Vie 9am–2pm; el viaje se programa tras enviar solicitud","","","","Condado de Bastrop","Bastrop County","512-281-6553","","","","https://driveasenior.org","","","","","","","","","https://driveasenior.org","false","false","","Verificar edad mínima y proceso de admisión exactos directamente. Origen: Recursos_Bastrop.csv, fila 36."
"Community Action, Inc. of Central Texas","Educación para Adultos de Community Action Inc. (Bastrop)","Community Action Inc. Adult Education (Bastrop)","Clases gratuitas de inglés (ESL) y preparación para el GED en español e inglés.","Free adult ESL classes and GED preparation (English/Spanish).","Programa gratuito para adultos de 19+ años (jóvenes de 16-18 elegibles si no están inscritos en escuela) autorizados a trabajar en EE.UU. Incluye ESL, preparación GED, alfabetización digital e inglés para profesionales capacitados internacionalmente.","Free program for adults 19+ (16-18 year-olds eligible if not enrolled in school) authorized to work in the U.S. Includes ESL, GED prep, digital literacy, and English for internationally trained professionals.","","educacion","","","","es|en","in_person","free","","","","","","","Clases diurnas y nocturnas según sede","","","","Condado de Travis, Condado de Williamson, Condado de Bastrop, Condado de Hays, Condado de Caldwell, Condado de Blanco, Condado de Burnet","Travis County, Williamson County, Bastrop County, Hays County, Caldwell County, Blanco County, Burnet County","737-331-0372","","","","https://communityaction.com/adulteducation","Sede de clases: BISD Family Resource Center, 1000 Cedar St","","Bastrop","TX","78602","Travis","","","https://communityaction.com/adulteducation","false","false","","Varios números de teléfono aparecen en distintas páginas oficiales — confirmar el vigente antes de publicar. Origen: Recursos_Bastrop.csv, fila 37."
"Cen-Tex Family Services, Inc.","Head Start / Early Head Start ""Hearts of Texas""","Hearts of Texas Head Start","Cuidado infantil y desarrollo temprano gratuito para familias de bajos ingresos con niños de 0-3 y 3 años.","Free early childhood education/childcare for low-income families with children ages 0-3 (Early Head Start) and age 3 (Head Start).","Programa federal sin costo para familias de bajos ingresos, sirviendo Bastrop, Lee, Fayette y Colorado. Requiere comprobante de ingresos y acta de nacimiento del niño; incluye comidas, servicios de salud preventiva y clases para padres.","No-cost federal program for low-income families, serving Bastrop, Lee, Fayette, and Colorado. Requires proof of income and the child's birth certificate; includes meals, preventive health services, and parenting classes.","","educacion","","","","en","in_person","free","","","","","","","","","","","Condado de Bastrop","Bastrop County","512-303-7737","","","","https://ctfhs.org","2402 N Main St","","Bastrop","TX","78602","Bastrop","","","https://ctfhs.org","false","false","","Lista completa de centros dentro del condado no confirmada — recomendable verificar por teléfono. Origen: Recursos_Bastrop.csv, fila 38."
"Bastrop Independent School District (BISD)","Centro de Recursos Familiares de BISD (GED/ESL nocturno)","BISD Family Resource & Health Center (Evening GED/ESL)","Clases nocturnas gratuitas de GED e inglés (ESL) para adultos de la comunidad.","Free evening GED and English (ESL) classes for adults in the community.","Clases operadas en asociación con Community Action Inc.; el centro también ofrece clínica pediátrica, ropero de emergencia y alimentos de emergencia para familias de BISD.","Classes operated in partnership with Community Action Inc.; the center also houses a pediatric clinic, emergency clothes closet, and food assistance for BISD families.","","educacion","","","","es|en","in_person","free","","","","","","","Clases nocturnas","","","","Condado de Bastrop","Bastrop County","512-985-5169","","","","https://bisdtx.org/departments/student-services/student-family-support-services","1602 Hill Street","","Bastrop","TX","78602","Bastrop","","","https://bisdtx.org/departments/student-services/student-family-support-services","false","false","","Verificado vía bisdtx.org; horario exacto de clases no confirmado. Origen: Recursos_Bastrop.csv, fila 39."
"Bastrop Independent School District (BISD)","Servicios de Enlace McKinney-Vento de BISD","BISD McKinney-Vento Homeless Liaison Services","Apoyo escolar y de matrícula para estudiantes y familias sin vivienda estable.","School enrollment and support services for students/families experiencing housing instability.","El distrito designa personal para ayudar a estudiantes/familias que califican bajo la ley McKinney-Vento con matrícula inmediata, transporte y otros apoyos escolares, sin costo.","The district designates staff to help qualifying students/families under the McKinney-Vento Act with immediate enrollment, transportation, and other school supports, at no cost.","","educacion","","","","es|en","in_person","free","","","","","","","Horario de oficina escolar","","","","Condado de Bastrop","Bastrop County","512-772-7151","","","","https://bisdtx.org/departments/student-services/student-family-support-services","1602 Hill Street","","Bastrop","TX","78602","Bastrop","","","https://bisdtx.org/departments/student-services/student-family-support-services","false","false","","Elgin ISD tiene un programa similar llamado ""Families in Transition"" (elginisd.net) y Smithville ISD también matricula bajo esta ley — no se pudo confirmar el enlace exacto de cada distrito; llamar directamente. Origen: Recursos_Bastrop.csv, fila 40."
"City of Bastrop","Biblioteca Pública de Bastrop","Bastrop Public Library","Biblioteca pública gratuita con computadoras, ayuda con tareas y programas para todas las edades.","Free public library with computers, homework help, and programs for all ages.","Ofrece computadoras, ayuda tecnológica, recursos de tarea, bases de datos digitales, Mango Languages para aprender idiomas, y programas para niños, jóvenes, adultos y genealogía. Solo se requiere tarjeta de biblioteca gratuita.","Offers computers, tech help, homework resources, digital databases, Mango Languages for language learning, and programs for kids, teens, adults, and genealogy researchers. Only a free library card is required.","","educacion","","","","en","in_person","free","","","","","","","Lun/Mié/Vie 10am–6pm; Mar/Jue 10am–9pm; Sáb 10am–4pm; Dom cerrado","","","","Condado de Bastrop","Bastrop County","512-332-8880","","","","https://cityofbastrop.org/page/lib.home","1100 Church Street","","Bastrop","TX","78602","Bastrop","","","https://cityofbastrop.org/page/lib.home","false","false","","Horario mostrado corresponde a horario de verano y puede cambiar estacionalmente. Origen: Recursos_Bastrop.csv, fila 41."
"City of Smithville","Biblioteca Pública de Smithville","Smithville Public Library","Biblioteca pública con computadoras, wifi gratuito y programas infantiles.","Public library with public computers, free wifi, and children's programs.","Ofrece computadoras públicas, wifi gratuito, club de lectura, programas infantiles, recursos ESL en el catálogo, preparación para examen de manejo y herramientas de búsqueda de empleo.","Offers public computers, free wifi, a book club, children's programs, ESL resources in the catalog, driving-test prep, and job-search tools.","","educacion","","","","en","in_person","free","","","","","","","Lun–Mié 10am–6pm; Mar–Jue 10am–7pm; Vie 10am–5pm; Sáb 9am–1pm; Dom cerrado","","","","Condado de Bastrop","Bastrop County","512-237-3282","","","","https://smithvillepubliclibrary.org","507 Main St","","Smithville","TX","78957","Bastrop","","","https://smithvillepubliclibrary.org","false","false","","Verificado vía smithvillepubliclibrary.org. Origen: Recursos_Bastrop.csv, fila 42."
"City of Elgin","Biblioteca Pública de Elgin","Elgin Public Library","Biblioteca pública de la ciudad de Elgin con catálogo, libros electrónicos y programas comunitarios.","City of Elgin public library with catalog access, eBooks, and community programs.","Ofrece catálogo, préstamo de libros electrónicos vía app y programas comunitarios. Detalles específicos de programas de tarea, ESL o alfabetización digital no confirmados en el sitio oficial.","Offers catalog access, eBook lending via an app, and community programs. Specific homework-help, ESL, or digital-literacy program details not confirmed on the official site.","","educacion","","","","en","in_person","unknown","","","","","","","Mar–Jue 9am–7pm; Mié y Vie 9am–6pm; Sáb 9am–2pm; Dom–Lun cerrado","","","","Condado de Travis, Condado de Bastrop","Travis County, Bastrop County","512-281-5678","","","","https://elgintexas.gov/240/Public-Library","404 N Main Street","","Elgin","TX","78621","Travis","","","https://elgintexas.gov/240/Public-Library","false","false","","Confirmar que la dirección de residencia del usuario esté en la porción de Bastrop si la elegibilidad depende del condado. Origen: Recursos_Bastrop.csv, fila 43."
"Austin Community College District (ACC)","Campus de Austin Community College en Elgin","Austin Community College — Elgin Campus","Campus universitario público en Elgin con cursos de nivel universitario y programas técnicos/agrícolas.","Public college campus in Elgin offering university-transfer courses and technical/agricultural programs.","Enfocado en ciencias agrícolas, tecnología veterinaria y cursos de núcleo curricular para transferencia universitaria. Costo de matrícula y ayuda financiera no confirmados en la página revisada; las clases de GED/ESL en Elgin se imparten aquí a través de Community Action Inc.","Focused on agricultural sciences, veterinary technology, and university-transfer core curriculum courses. Tuition and financial aid details not confirmed on the reviewed page; GED/ESL classes in Elgin are held here through Community Action Inc.","","educacion","","","","en","in_person","unknown","","","","","","","Lun–Jue 7am–8pm; Vie 8am–5pm; Sáb–Dom cerrado","","","","Condado de Bastrop","Bastrop County","512-223-9400","","","","https://austincc.edu/campuses/elgin-campus/","1501 W US Hwy 290","","Elgin","TX","78621","Bastrop","","","https://austincc.edu/campuses/elgin-campus/","false","false","","Contactar directamente para matrícula, ayuda financiera y elegibilidad específica. Origen: Recursos_Bastrop.csv, fila 44."
"Bastrop County Emergency Food Pantry","Programa de Asistencia de Renta/Utilities — Despensa de Emergencia del Condado de Bastrop","Rent/Utility Assistance Program — Bastrop County Emergency Food Pantry","Ayuda de emergencia con renta y servicios públicos para clientes de la despensa que viven en el condado.","Emergency rent and utility help for food pantry clients residing in the county.","Debe ser cliente actual de la despensa, residir en el condado y estar en crisis o bajo amenaza de desalojo (con contrato válido) o corte de servicios (con aviso de corte). También ayuda a agendar citas para TANF, Medicaid y SNAP.","Must be a current pantry client, reside in the county, and be in crisis or facing eviction (with valid lease) or utility shut-off (with notice). Also helps schedule appointments for TANF, Medicaid, and SNAP.","","recursos-financieros","","","","en","in_person","unknown","","","","","","","Martes y jueves, 8:00–11:30am y 1:00–3:30pm; se requiere cita","","","","Condado de Bastrop","Bastrop County","512-303-0033","","","","https://bastropfoodpantry.org","806 Fayette St","","Bastrop","TX","78602","Bastrop","","","https://bastropfoodpantry.org","false","false","","Volante puede estar desactualizado (2016) — confirmar vigencia de horarios/fondos por teléfono. Origen: Recursos_Bastrop.csv, fila 45."
"Sacred Heart Catholic Church / Sociedad de San Vicente de Paúl","Sociedad de San Vicente de Paúl — Iglesia Sagrado Corazón (Elgin)","Society of St. Vincent de Paul — Sacred Heart Catholic Church (Elgin)","Asistencia financiera de emergencia para renta, hipoteca, servicios públicos, gasolina y medicinas.","Emergency financial assistance for rent, mortgage, utilities, gas, and medicine.","Ayuda de emergencia caso por caso mediante visita domiciliaria; cubre renta, hipoteca, servicios públicos, gasolina y medicamentos recetados, sujeto a fondos disponibles.","Case-by-case emergency help via home visit; covers rent, mortgage, utilities, gas, and prescription drugs, subject to available funds.","","recursos-financieros","","","","es|en","phone","unknown","","","","","","","","","","","Condado de Bastrop","Bastrop County","512-285-3882","","","","https://sacredheartofelgin.org","302 W. 11th St","","Elgin","TX","78621","Bastrop","","","https://sacredheartofelgin.org","false","false","","Teléfono varía entre fuentes agregadoras; horas y proceso de solicitud no confirmados directamente. Origen: Recursos_Bastrop.csv, fila 46."
"St. Paul Catholic Church / Sociedad de San Vicente de Paúl","Sociedad de San Vicente de Paúl — Iglesia St. Paul (Smithville)","Society of St. Vincent de Paul — St. Paul Catholic Church (Smithville)","Asistencia financiera de emergencia para renta y transporte.","Emergency financial assistance for rent and transportation.","Asistencia de emergencia limitada para renta y transporte; se recomienda llamar primero, ya que la disponibilidad de fondos varía.","Limited emergency assistance for rent and transportation; calling ahead is recommended as fund availability varies.","","recursos-financieros","","","","en","phone","unknown","","","","","","","","","","","Condado de Bastrop","Bastrop County","512-718-2614","","","","https://stpaulsmithville.org/st-vincent-de-paul","204 Mills St","","Smithville","TX","78957","","","","https://stpaulsmithville.org/st-vincent-de-paul","false","false","2026-08-18","Nombre de la organización varía entre fuentes — confirmar por teléfono antes de referir. Origen: Recursos_Bastrop.csv, fila 47."
"Texas Health and Human Services Commission (HHSC)","Oficina de Beneficios de HHSC — Bastrop","Texas HHSC Benefits Office — Bastrop","Oficina local para solicitar SNAP, Medicaid y TANF.","Local office to apply for SNAP, Medicaid, and TANF.","Oficina local de HHSC donde residentes del condado pueden solicitar o dar seguimiento a SNAP, Medicaid y TANF; se recomienda llamar para confirmar documentos requeridos.","Local HHSC office where county residents can apply for or follow up on SNAP, Medicaid, and TANF; call ahead to confirm required documents.","","recursos-financieros","","","","es|en","in_person|phone|online","unknown","","","","","","","","","","","Condado de Bastrop","Bastrop County","512-321-3995","","","","https://hhs.texas.gov","3809 Loop 150 East","","Bastrop","TX","78602","Bastrop","","","https://hhs.texas.gov","false","false","","Dirección y teléfono confirmados por agregador — verificar con hhs.texas.gov o 211 antes de visitar. Origen: Recursos_Bastrop.csv, fila 48."
"Texas Health and Human Services Commission (HHSC)","Oficina de Beneficios de HHSC — Elgin","Texas HHSC Benefits Office — Elgin","Oficina local para solicitar SNAP, Medicaid y TANF en el área de Elgin.","Local office to apply for SNAP, Medicaid, and TANF in the Elgin area.","Misma función que la oficina de Bastrop; sirve a residentes de Elgin y áreas cercanas del condado para trámites de SNAP, Medicaid y TANF.","Same function as the Bastrop office; serves Elgin and nearby county residents for SNAP, Medicaid, and TANF applications.","","recursos-financieros","","","","es|en","in_person|phone|online","unknown","","","","","","","","","","","Condado de Bastrop","Bastrop County","512-285-9665","","","","https://hhs.texas.gov","218 S. Main St","","Elgin","TX","78621","Bastrop","","","https://hhs.texas.gov","false","false","","Corroborado por dos fuentes independientes. Origen: Recursos_Bastrop.csv, fila 49."
"Workforce Solutions Rural Capital Area","Workforce Solutions Rural Capital Area — Oficina de Bastrop","Workforce Solutions Rural Capital Area — Bastrop Office","Servicios gratuitos de empleo, búsqueda de trabajo e información sobre desempleo.","Free employment services, job search help, and unemployment information.","Servicios sin costo de reclutamiento, empleo e información, incluyendo ayuda con solicitudes de desempleo, ferias de empleo, redacción de currículum, acceso a computadoras/internet y asistencia de cuidado infantil relacionada con el empleo.","No-cost recruitment, employment, and information services, including unemployment application help, job fairs, resume writing, computer/internet access, and employment-related child care assistance.","","recursos-financieros","","","","es|en","in_person|online","free","","","","","","","Lunes a viernes, 8:00am–5:00pm","","","","Condado de Bastrop","Bastrop County","512-303-3916","","","","https://workforcesolutionsrca.com/locations/bastrop","53 Loop 150 West","","Bastrop","TX","78602","Bastrop","","","https://workforcesolutionsrca.com/locations/bastrop","false","false","","Confirmado directamente en sitio oficial y corroborado por bakerripley.org. Origen: Recursos_Bastrop.csv, fila 50."
"The Salvation Army – Texas Division","Salvation Army — Unidad de Servicio del Condado de Bastrop","The Salvation Army — Bastrop County TX Service Unit","Asistencia comunitaria flexible para individuos y familias necesitadas.","Flexible community-based assistance for individuals and families in need.","Existe una ""Unidad de Servicio"" designada para el condado dentro de la red de Salvation Army de Texas; el sitio institucional confirma su existencia pero no publica detalles operativos exactos.","A designated ""Service Unit"" exists for the county within the Texas Salvation Army network; the institutional site confirms its existence but does not publish exact operational details.","","recursos-financieros","","","","en","phone","unknown","","","","","","","","","","","Condado de Bastrop","Bastrop County","","","","","https://salvationarmyusa.org/tx/bastrop/","","","","","","","","","https://salvationarmyusa.org/tx/bastrop/","false","false","","PENDIENTE — usar el ""Location Finder"" de salvationarmyusa.org o llamar a información general para confirmar teléfono/horario antes de referir. Origen: Recursos_Bastrop.csv, fila 51."
"Texas RioGrande Legal Aid, Inc.","Ayuda Legal RioGrande de Texas (TRLA)","Texas RioGrande Legal Aid (TRLA)","Asistencia legal civil gratuita para familias de bajos ingresos, incluye el condado de Bastrop.","Free civil legal aid for low-income families, includes Bastrop County.","TRLA declara servir 68 condados del suroeste de Texas; Bastrop está confirmado incluido (vía TexasLawHelp.org y otras fuentes) atendido por la oficina de Austin. Maneja derecho familiar, violencia doméstica, vivienda, beneficios públicos y más. Elegibilidad basada en ingresos.","TRLA states it serves 68 Southwest Texas counties; Bastrop is confirmed included (via TexasLawHelp.org and other sources), served via the Austin office. Handles family law, domestic violence, housing, public benefits, and more. Income-based eligibility.","","ayuda-legal","","","","es|en","phone","sliding_scale","","","","","","","Lun–Vie 9am–5pm","","","","Condado de Travis, Condado de Bastrop","Travis County, Bastrop County","833-329-8752","","","","https://trla.org","Oficina de Austin: 4920 North IH-35","","Austin","TX","78751","Travis","","","https://trla.org","false","false","","trla.org bloquea el acceso automatizado (robots.txt); confirmado por 3 fuentes secundarias independientes. Se recomienda reconfirmar por teléfono. Origen: Recursos_Bastrop.csv, fila 53; Recursos_Travis_No_Austin.csv, fila 35. Consolidado de 2 entradas equivalentes."
"Volunteer Legal Services of Central Texas","Servicios Legales Voluntarios del Centro de Texas (VLSoCT)","Volunteer Legal Services of Central Texas (VLSoCT)","Ayuda legal civil gratuita mediante abogados voluntarios para residentes de Bastrop, Travis, Williamson y Hays.","Free civil legal help via volunteer attorneys for Bastrop, Travis, Williamson, and Hays residents.","Sirve explícitamente los condados de Travis, Williamson, Bastrop y Hays. Solo casos civiles (no penal, no inmigración). Elegibilidad depende de ingresos, activos y tipo de caso; se accede vía clínicas de asesoría legal.","Explicitly serves Travis, Williamson, Bastrop, and Hays counties. Civil matters only (no criminal, no immigration). Eligibility depends on income, assets, and case type; access is via Legal Advice Clinics.","","ayuda-legal","","","","en","phone","free","","","","","","","","","","","Condado de Travis, Condado de Williamson, Condado de Bastrop, Condado de Hays","Travis County, Williamson County, Bastrop County, Hays County","512-476-5550","","","","https://vlsoct.org","1812 Centre Creek Drive, Suite 215","","Austin","TX","78754","Travis","","","https://vlsoct.org","false","false","","Horario de clínicas no confirmado — llamar directamente. Origen: Recursos_Bastrop.csv, fila 54; Recursos_Travis_No_Austin.csv, fila 37. Consolidado de 2 entradas equivalentes."
"American Gateways","American Gateways","American Gateways","Servicios legales de inmigración para 23 condados del centro de Texas, incluido Bastrop.","Immigration legal services for 23 Central Texas counties, including Bastrop.","Confirmado en su propia página ""About"" que sirve Bastrop. Maneja asilo, VAWA, visas U/T, defensa de deportación, residencia permanente y naturalización. Requiere llamada telefónica de evaluación; capacidad de nuevos casos puede ser limitada.","Confirmed on its own ""About"" page to serve Bastrop. Handles asylum, VAWA, U/T visas, deportation defense, permanent residency, and naturalization. Requires a phone screening; new-case capacity may be limited.","","ayuda-legal","","","","en","phone","unknown","","","","","","","2ª y 4ª semana del mes, L–J 9am–5pm (Austin)","","","","Condado de Bastrop","Bastrop County","512-478-0546","","","","https://americangateways.org","314 E. Highland Mall Blvd, Suite 501","","Austin","TX","78752","Bastrop","","","https://americangateways.org","false","false","","Confirmado con fuente primaria (sitio oficial de la organización). Origen: Recursos_Bastrop.csv, fila 55."
"Bastrop County Government","Autoayuda Legal — Juez de Paz, Precinto 1, Condado de Bastrop","Bastrop County Justice of the Peace Pct. 1 Self-Help","Paquetes de autoayuda y formularios para casos de reclamos menores sin abogado.","Self-help packets and forms for small claims cases without a lawyer.","Recurso oficial del condado: paquetes de autoayuda para presentar o responder a una demanda de reclamos menores, formulario de solicitud de indigencia civil, y un directorio de referencia a servicios de ayuda legal externos. No es representación legal.","Official county resource: self-help packets for filing or responding to a small-claims case, a civil indigent-status request form, and a referral directory to outside legal aid organizations. Not legal representation.","","ayuda-legal","","","","es|en","phone","unknown","","","","","","","Lun–Vie 8am–4pm; español disponible L–V 8am–3pm (representante bilingüe)","","","","Condado de Bastrop","Bastrop County","512-581-4258","","","","https://bastropcounty.gov/page/jp1","Bastrop County Courthouse, 803 Pine St","","Bastrop","TX","78602","Bastrop","","","https://bastropcounty.gov/page/jp1","false","false","","Fuente primaria (bastropcounty.gov), alta confiabilidad. Origen: Recursos_Bastrop.csv, fila 56."
"State Bar of Texas","Servicio de Referencia e Información de Abogados del Colegio de Abogados de Texas","State Bar of Texas Lawyer Referral & Information Service (LRIS)","Servicio de referencia a abogados de pago reducido, disponible en todo Texas.","Reduced-fee attorney referral service, available statewide.","Servicio de referencia estatal que conecta al solicitante con un abogado según el tipo de caso; costo típico de $20 por consulta de 30 minutos. Disponible para todos los condados de Texas, incluido Bastrop.","Statewide referral service matching callers with an attorney by case type; typical cost is $20 for a 30-minute consultation. Available for all Texas counties, including Bastrop.","","ayuda-legal","","","","en","phone","unknown","","","","","","","Lun–Vie 8:30am–4:30pm","","","","Condado de Bastrop","Bastrop County","800-252-9690","","","","https://texasbar.com/lris/","1414 Colorado St","","Austin","TX","78701","Bastrop","","","https://texasbar.com/lris/","false","false","","Es un servicio de referencia de pago reducido, no asistencia legal gratuita — aclarar esta distinción al referir. Origen: Recursos_Bastrop.csv, fila 57."
"Family Crisis Center, Inc.","Centro de Crisis Familiar (Refugio del Condado de Bastrop)","Family Crisis Center (Bastrop County Women's Shelter)","Refugio de emergencia y línea de crisis 24/7 para sobrevivientes de violencia doméstica y agresión sexual.","Emergency shelter and 24/7 crisis line for survivors of domestic violence and sexual assault.","Fundado en 1983; refugio de 30 camas (máx. 30 días), intervención en crisis, consejería, asistencia legal con órdenes de protección y vivienda de transición. Gratuito y confidencial; sirve mujeres, hombres, adolescentes, inmigrantes y sobrevivientes de trata. Servicios especializados para personas sordas, con discapacidad, militares y LGBTQ.","Founded in 1983; 30-bed shelter (30-day max stay), crisis intervention, counseling, legal help with protective orders, and transitional housing. Free and confidential; serves women, men, teens, immigrants, and trafficking survivors. Specialized services for deaf, disabled, military, and LGBTQ individuals.","","otros-recursos","ayuda-legal","","","es|en","phone","free","","","","","","","Línea de crisis 24/7/365; oficina L–V 9am–5pm","","","","Condado de Bastrop","Bastrop County","512-303-7755","","","","https://family-crisis-center.org","","","","","","","","","https://family-crisis-center.org","false","false","","Dirección del refugio no publicada por seguridad — práctica estándar, no una falta de información. Hope Alliance fue verificado como recurso de Williamson County, NO de Bastrop — no incluir como referido de Bastrop. Origen: Recursos_Bastrop.csv, fila 58."
